gene_symbol	passing_guides	total_guides
SIGLEC15	3	3
SIGLEC5	2	3
SIGLEC6	2	3
SIGLEC7	3	3
SIGLEC8	1	3
SIGLEC9	3	3
SIGLECL1	3	3
SIGMAR1	3	3
SIK1	3	3
SIK2	2	3
SIK3	3	3
SIKE1	3	3
SIL1	2	3
SIM1	3	3
SIM2	3	3
SIMC1	3	3
SIN3A	3	3
SIN3B	2	3
SIPA1	3	3
SIPA1L1	3	3
SIPA1L2	3	3
SIPA1L3	3	3
SIRPA	1	3
SIRPB1	3	3
SIRPB2	3	3
SIRPD	3	3
SIRPG	3	3
SIRT1	2	3
SIRT2	3	3
SIRT3	3	3
SIRT4	3	3
SIRT5	2	3
SIRT6	3	3
SIRT7	1	3
SIT1	3	3
SIVA1	3	3
SIX1	2	3
SIX2	3	3
SIX3	3	3
SIX4	3	3
SIX5	3	3
SIX6	3	3
SKA1	2	3
SKA2	3	3
SKA3	3	3
SKAP1	3	3
SKAP2	2	3
SKI	3	3
SKIDA1	3	3
SKIL	1	3
SKIV2L	3	3
SKIV2L2	2	3
SKOR1	3	3
SKOR2	3	3
SKP1	3	3
SKP2	3	3
SLA	3	3
SLA2	3	3
SLAIN1	1	3
SLAIN2	3	3
SLAMF1	2	3
SLAMF6	3	3
SLAMF7	3	3
SLAMF8	3	3
SLAMF9	2	3
SLBP	3	3
SLC10A1	2	3
SLC10A2	3	3
SLC10A3	3	3
SLC10A4	3	3
SLC10A5	2	3
SLC10A6	3	3
SLC10A7	3	3
SLC11A1	3	3
SLC11A2	2	3
SLC12A1	3	3
SLC12A2	3	3
SLC12A3	3	3
SLC12A4	3	3
SLC12A5	2	3
SLC12A6	3	3
SLC12A7	3	3
SLC12A8	3	3
SLC12A9	2	3
SLC13A1	3	3
SLC13A2	3	3
SLC13A3	3	3
SLC13A4	3	3
SLC13A5	2	3
SLC14A1	3	3
SLC14A2	3	3
SLC15A1	2	3
SLC15A2	3	3
SLC15A3	3	3
SLC15A4	2	3
SLC15A5	3	3
SLC16A1	3	3
SLC16A10	3	3
SLC16A11	3	3
SLC16A12	2	3
SLC16A13	3	3
SLC16A14	3	3
SLC16A2	3	3
SLC16A3	3	3
SLC16A4	3	3
SLC16A5	1	3
SLC16A6	3	3
SLC16A7	2	3
SLC16A8	3	3
SLC16A9	2	3
SLC17A1	3	3
SLC17A2	3	3
SLC17A3	3	3
SLC17A4	2	3
SLC17A5	2	3
SLC17A6	3	3
SLC17A7	1	3
SLC17A8	3	3
SLC17A9	1	3
SLC18A1	3	3
SLC18A2	3	3
SLC18A3	3	3
SLC18B1	3	3
SLC19A1	2	3
SLC19A2	3	3
SLC19A3	3	3
SLC1A1	3	3
SLC1A2	3	3
SLC1A3	3	3
SLC1A4	3	3
SLC1A5	3	3
SLC1A6	3	3
SLC1A7	1	3
SLC20A1	2	3
SLC20A2	3	3
SLC22A1	1	3
SLC22A10	3	3
SLC22A11	3	3
SLC22A12	3	3
SLC22A13	3	3
SLC22A14	3	3
SLC22A15	2	3
SLC22A16	3	3
SLC22A17	1	3
SLC22A18	3	3
SLC22A18AS	3	3
SLC22A2	3	3
SLC22A20	3	3
SLC22A23	3	3
SLC22A24	2	3
SLC22A25	3	3
SLC22A3	2	3
SLC22A31	3	3
SLC22A4	3	3
SLC22A5	3	3
SLC22A6	3	3
SLC22A7	3	3
SLC22A8	3	3
SLC22A9	3	3
SLC23A1	1	3
SLC23A2	2	3
SLC23A3	3	3
SLC24A1	3	3
SLC24A2	3	3
SLC24A3	3	3
SLC24A4	3	3
SLC24A5	3	3
SLC25A1	2	3
SLC25A10	2	3
SLC25A11	2	3
SLC25A12	2	3
SLC25A13	3	3
SLC25A14	2	3
SLC25A15	3	3
SLC25A16	1	3
SLC25A17	3	3
SLC25A18	3	3
SLC25A19	2	3
SLC25A2	3	3
SLC25A20	3	3
SLC25A21	3	3
SLC25A22	3	3
SLC25A23	0	3
SLC25A24	3	3
SLC25A25	3	3
SLC25A26	2	3
SLC25A27	3	3
SLC25A28	3	3
SLC25A29	2	3
SLC25A3	3	3
SLC25A30	1	3
SLC25A31	3	3
SLC25A32	2	3
SLC25A33	3	3
SLC25A34	3	3
SLC25A35	3	3
SLC25A36	3	3
SLC25A37	2	3
SLC25A38	1	3
SLC25A39	3	3
SLC25A4	3	3
SLC25A40	2	3
SLC25A41	3	3
SLC25A42	3	3
SLC25A43	2	3
SLC25A44	3	3
SLC25A45	1	3
SLC25A46	2	3
SLC25A47	3	3
SLC25A48	3	3
SLC25A5	3	3
SLC25A51	2	3
SLC25A52	3	3
SLC25A53	3	3
SLC25A6	3	3
SLC26A1	3	3
SLC26A10	2	3
SLC26A11	3	3
SLC26A2	3	3
SLC26A3	3	3
SLC26A4	2	3
SLC26A5	3	3
SLC26A6	3	3
SLC26A7	3	3
SLC26A8	2	3
SLC26A9	3	3
SLC27A1	2	3
SLC27A2	2	3
SLC27A3	2	3
SLC27A4	3	3
SLC27A5	3	3
SLC27A6	3	3
SLC28A1	3	3
SLC28A2	3	3
SLC28A3	3	3
SLC29A1	3	3
SLC29A2	2	3
SLC29A3	1	3
SLC29A4	2	3
SLC2A1	3	3
SLC2A10	1	3
SLC2A11	3	3
SLC2A12	3	3
SLC2A13	3	3
SLC2A14	3	3
SLC2A2	3	3
SLC2A3	3	3
SLC2A4	3	3
SLC2A4RG	3	3
SLC2A5	3	3
SLC2A6	3	3
SLC2A7	3	3
SLC2A8	3	3
SLC2A9	3	3
SLC30A1	3	3
SLC30A10	2	3
SLC30A2	3	3
SLC30A3	3	3
SLC30A4	3	3
SLC30A5	2	3
SLC30A6	3	3
SLC30A7	3	3
SLC30A8	3	3
SLC30A9	3	3
SLC31A1	3	3
SLC31A2	3	3
SLC32A1	3	3
SLC33A1	3	3
SLC34A1	3	3
SLC34A2	2	3
SLC34A3	3	3
SLC35A1	3	3
SLC35A2	1	3
SLC35A3	2	3
SLC35A4	3	3
SLC35A5	3	3
SLC35B1	3	3
SLC35B2	3	3
SLC35B3	2	3
SLC35B4	2	3
SLC35C1	3	3
SLC35C2	3	3
SLC35D1	3	3
SLC35D2	2	3
SLC35D3	2	3
SLC35E1	2	3
SLC35E2	3	3
SLC35E2B	2	3
SLC35E3	3	3
SLC35E4	3	3
SLC35F1	2	3
SLC35F2	1	3
SLC35F3	3	3
SLC35F4	3	3
SLC35F5	3	3
SLC35G1	3	3
SLC35G2	2	3
SLC35G3	3	3
SLC35G4	3	3
SLC35G5	3	3
SLC35G6	3	3
SLC36A1	3	3
SLC36A2	3	3
SLC36A3	3	3
SLC36A4	2	3
SLC37A1	3	3
SLC37A2	2	3
SLC37A3	2	3
SLC37A4	3	3
SLC38A1	3	3
SLC38A10	3	3
SLC38A11	3	3
SLC38A2	2	3
SLC38A3	3	3
SLC38A4	3	3
SLC38A5	3	3
SLC38A6	3	3
SLC38A7	3	3
SLC38A8	2	3
SLC38A9	3	3
SLC39A1	2	3
SLC39A10	2	3
SLC39A11	3	3
SLC39A12	3	3
SLC39A13	3	3
SLC39A14	3	3
SLC39A2	3	3
SLC39A3	3	3
SLC39A4	3	3
SLC39A5	3	3
SLC39A6	3	3
SLC39A8	3	3
SLC39A9	3	3
SLC3A1	2	3
SLC3A2	3	3
SLC40A1	2	3
SLC41A1	2	3
SLC41A2	3	3
SLC41A3	3	3
SLC43A1	3	3
SLC43A2	3	3
SLC43A3	3	3
SLC44A1	3	3
SLC44A2	2	3
SLC44A3	0	3
SLC44A4	3	3
SLC44A5	3	3
SLC45A1	2	3
SLC45A2	3	3
SLC45A3	2	3
SLC45A4	2	3
SLC46A1	2	3
SLC46A2	2	3
SLC46A3	2	3
SLC47A1	3	3
SLC47A2	3	3
SLC48A1	3	3
SLC4A1	3	3
SLC4A10	3	3
SLC4A11	1	3
SLC4A1AP	3	3
SLC4A2	3	3
SLC4A3	2	3
SLC4A4	3	3
SLC4A5	3	3
SLC4A7	3	3
SLC4A8	3	3
SLC4A9	3	3
SLC50A1	3	3
SLC51A	3	3
SLC51B	3	3
SLC52A1	3	3
SLC52A2	3	3
SLC52A3	3	3
SLC5A1	3	3
SLC5A10	3	3
SLC5A11	3	3
SLC5A12	3	3
SLC5A2	3	3
SLC5A3	3	3
SLC5A4	3	3
SLC5A5	3	3
SLC5A6	3	3
SLC5A7	2	3
SLC5A8	3	3
SLC5A9	3	3
SLC6A1	3	3
SLC6A11	3	3
SLC6A12	3	3
SLC6A13	3	3
SLC6A14	3	3
SLC6A15	3	3
SLC6A16	2	3
SLC6A17	2	3
SLC6A18	3	3
SLC6A19	3	3
SLC6A2	3	3
SLC6A20	3	3
SLC6A3	3	3
SLC6A4	2	3
SLC6A5	3	3
SLC6A6	3	3
SLC6A7	3	3
SLC6A8	2	3
SLC6A9	3	3
SLC7A1	2	3
SLC7A10	2	3
SLC7A11	3	3
SLC7A13	2	3
SLC7A14	3	3
SLC7A2	3	3
SLC7A3	3	3
SLC7A4	3	3
SLC7A5	2	3
SLC7A6	3	3
SLC7A6OS	3	3
SLC7A7	2	3
SLC7A8	3	3
SLC7A9	3	3
SLC8A1	3	3
SLC8A2	2	3
SLC8A3	2	3
SLC8B1	3	3
SLC9A1	2	3
SLC9A2	3	3
SLC9A3	2	3
SLC9A3R1	2	3
SLC9A3R2	3	3
SLC9A4	3	3
SLC9A5	3	3
SLC9A6	3	3
SLC9A7	2	3
SLC9A8	2	3
SLC9A9	3	3
SLC9B1	3	3
SLC9B2	3	3
SLC9C1	3	3
SLC9C2	3	3
SLCO1A2	3	3
SLCO1B1	3	3
SLCO1B3	3	3
SLCO1B7	3	3
SLCO1C1	3	3
SLCO2A1	2	3
SLCO2B1	3	3
SLCO3A1	2	3
SLCO4A1	3	3
SLCO4C1	3	3
SLCO5A1	3	3
SLCO6A1	3	3
SLFN11	3	3
SLFN12	3	3
SLFN12L	3	3
SLFN13	3	3
SLFN14	3	3
SLFN5	2	3
SLFNL1	3	3
SLIRP	3	3
SLIT1	2	3
SLIT2	3	3
SLIT3	3	3
SLITRK1	3	3
SLITRK2	2	3
SLITRK3	3	3
SLITRK4	3	3
SLITRK5	3	3
SLITRK6	3	3
SLK	2	3
SLMAP	3	3
SLN	3	3
SLPI	3	3
SLTM	3	3
SLU7	3	3
SLURP1	3	3
SLX1B	2	3
SLX4	1	3
SLX4IP	3	3
SMAD1	2	3
SMAD2	0	3
SMAD3	3	3
SMAD4	3	3
SMAD5	2	3
SMAD6	3	3
SMAD7	3	3
SMAD9	3	3
SMAGP	2	3
SMAP1	3	3
SMAP2	3	3
SMARCA1	3	3
SMARCA2	3	3
SMARCA4	3	3
SMARCA5	3	3
SMARCAD1	3	3
SMARCAL1	2	3
SMARCB1	3	3
SMARCC1	2	3
SMARCC2	3	3
SMARCD1	2	3
SMARCD2	2	3
SMARCD3	3	3
SMARCE1	3	3
SMC1A	1	3
SMC1B	3	3
SMC2	3	3
SMC3	3	3
SMC4	3	3
SMC5	2	3
SMC6	2	3
SMCHD1	3	3
SMCO1	3	3
SMCO2	3	3
SMCO3	3	3
SMCO4	3	3
SMCP	3	3
SMCR8	3	3
SMDT1	3	3
SMG1	2	3
SMG5	2	3
SMG6	3	3
SMG7	2	3
SMG8	3	3
SMG9	3	3
SMIM1	3	3
SMIM10	3	3
SMIM11B	3	3
SMIM12	3	3
SMIM13	3	3
SMIM14	3	3
SMIM15	3	3
SMIM17	3	3
SMIM18	3	3
SMIM19	3	3
SMIM2	3	3
SMIM20	2	3
SMIM21	3	3
SMIM22	3	3
SMIM23	3	3
SMIM24	3	3
SMIM25	3	3
SMIM29	2	3
SMIM3	2	3
SMIM4	3	3
SMIM5	3	3
SMIM6	3	3
SMIM7	3	3
SMIM8	2	3
SMIM9	3	3
SMKR1	1	3
SMLR1	3	3
SMN1	3	3
SMNDC1	3	3
SMO	3	3
SMOC1	2	3
SMOC2	2	3
SMOX	2	3
SMPD1	3	3
SMPD2	2	3
SMPD3	3	3
SMPD4	2	3
SMPDL3A	3	3
SMPDL3B	3	3
SMPX	3	3
SMR3A	3	3
SMR3B	3	3
SMS	3	3
SMTN	3	3
SMTNL1	3	3
SMTNL2	3	3
SMU1	3	3
SMUG1	3	3
SMURF1	3	3
SMURF2	3	3
SMYD1	2	3
SMYD2	2	3
SMYD3	2	3
SMYD4	1	3
SMYD5	3	3
SNAI1	2	3
SNAI2	1	3
SNAI3	3	3
SNAP23	3	3
SNAP25	3	3
SNAP29	2	3
SNAP47	3	3
SNAP91	3	3
SNAPC1	3	3
SNAPC2	1	3
SNAPC3	3	3
SNAPC4	2	3
SNAPC5	3	3
SNAPIN	3	3
SNCA	3	3
SNCAIP	2	3
SNCB	1	3
SNCG	3	3
SND1	3	3
SNED1	3	3
SNF8	3	3
SNIP1	3	3
SNN	2	3
SNPH	3	3
SNRK	2	3
SNRNP200	2	3
SNRNP25	3	3
SNRNP27	3	3
SNRNP35	3	3
SNRNP40	1	3
SNRNP48	2	3
SNRNP70	3	3
SNRPA	3	3
SNRPA1	3	3
SNRPB	3	3
SNRPB2	3	3
SNRPC	3	3
SNRPD1	3	3
SNRPD2	3	3
SNRPD3	3	3
SNRPE	3	3
SNRPF	3	3
SNRPG	2	3
SNRPN	3	3
SNUPN	3	3
SNW1	3	3
SNX1	3	3
SNX10	3	3
SNX11	3	3
SNX12	3	3
SNX13	3	3
SNX14	3	3
SNX15	2	3
SNX16	3	3
SNX17	3	3
SNX18	3	3
SNX19	2	3
SNX2	2	3
SNX20	3	3
SNX21	2	3
SNX22	3	3
SNX24	3	3
SNX25	2	3
SNX27	3	3
SNX29	2	3
SNX3	3	3
SNX30	2	3
SNX31	2	3
SNX32	3	3
SNX33	2	3
SNX4	2	3
SNX5	3	3
SNX6	2	3
SNX7	3	3
SNX8	3	3
SNX9	2	3
SOAT1	3	3
SOAT2	3	3
SOBP	1	3
SOCS1	3	3
SOCS2	3	3
SOCS3	3	3
SOCS4	3	3
SOCS5	3	3
SOCS6	3	3
SOCS7	3	3
SOD1	3	3
SOD2	3	3
SOD3	3	3
SOGA1	2	3
SOGA3	3	3
SOHLH1	1	3
SOHLH2	3	3
SON	3	3
SORBS1	2	3
SORBS2	2	3
SORBS3	3	3
SORCS1	3	3
SORCS2	3	3
SORCS3	2	3
SORD	3	3
SORL1	3	3
SORT1	2	3
SOS1	1	3
SOS2	3	3
SOST	2	3
SOSTDC1	3	3
SOWAHA	3	3
SOWAHB	3	3
SOWAHC	3	3
SOWAHD	3	3
SOX1	3	3
SOX10	2	3
SOX11	3	3
SOX12	3	3
SOX13	3	3
SOX14	2	3
SOX15	3	3
SOX17	3	3
SOX18	3	3
SOX2	3	3
SOX21	3	3
SOX3	3	3
SOX30	3	3
SOX4	3	3
SOX5	3	3
SOX6	3	3
SOX7	2	3
SOX8	2	3
SOX9	3	3
SP1	2	3
SP100	3	3
SP110	3	3
SP140	2	3
SP140L	3	3
SP2	3	3
SP3	2	3
SP4	2	3
SP5	3	3
SP6	3	3
SP7	3	3
SP8	3	3
SP9	3	3
SPA17	3	3
SPACA1	2	3
SPACA3	3	3
SPACA4	3	3
SPACA5	3	3
SPACA5B	3	3
SPACA6	3	3
SPACA7	2	3
SPACA9	2	3
SPAG1	1	3
SPAG11B	3	3
SPAG16	3	3
SPAG17	3	3
SPAG4	3	3
SPAG5	3	3
SPAG6	3	3
SPAG7	3	3
SPAG8	2	3
SPAG9	3	3
SPAM1	3	3
SPANXA1	3	3
SPANXB1	3	3
SPANXD	3	3
SPANXN1	3	3
SPANXN2	3	3
SPANXN3	3	3
SPANXN4	3	3
SPANXN5	3	3
SPARC	3	3
SPARCL1	3	3
SPAST	3	3
SPATA12	3	3
SPATA13	3	3
SPATA16	3	3
SPATA17	3	3
SPATA18	2	3
SPATA19	3	3
SPATA2	3	3
SPATA20	3	3
SPATA21	3	3
SPATA22	2	3
SPATA24	2	3
SPATA25	3	3
SPATA2L	2	3
SPATA3	3	3
SPATA31A1	3	3
SPATA31A6	3	3
SPATA31A7	3	3
SPATA31C1	3	3
SPATA31C2	2	2
SPATA31D1	1	1
SPATA31D4	3	3
SPATA31E1	2	3
SPATA32	3	3
SPATA33	2	3
SPATA4	2	3
SPATA45	3	3
SPATA46	3	3
SPATA5	3	3
SPATA5L1	3	3
SPATA6	2	3
SPATA6L	3	3
SPATA7	1	3
SPATA8	3	3
SPATA9	2	3
SPATC1	3	3
SPATC1L	3	3
SPATS1	3	3
SPATS2	2	3
SPATS2L	2	3
SPC24	3	3
SPC25	3	3
SPCS1	3	3
SPCS2	3	3
SPCS3	2	3
SPDEF	3	3
SPDL1	2	3
SPDYA	3	3
SPDYC	3	3
SPDYE1	3	3
SPDYE16	2	2
SPDYE2	3	3
SPDYE3	3	3
SPDYE4	3	3
SPDYE5	3	3
SPECC1	2	3
SPECC1L	3	3
SPEF1	3	3
SPEF2	3	3
SPEG	3	3
SPEM1	3	3
SPEN	3	3
SPERT	3	3
SPG11	2	3
SPG20	3	3
SPG21	3	3
SPG7	2	3
SPHAR	3	3
SPHK1	3	3
SPHK2	3	3
SPHKAP	3	3
SPI1	3	3
SPIB	2	3
SPIC	3	3
SPICE1	3	3
SPIDR	1	3
SPIN1	3	3
SPIN2A	3	3
SPIN2B	3	3
SPIN3	2	3
SPIN4	2	3
SPINK1	3	3
SPINK13	3	3
SPINK14	3	3
SPINK2	3	3
SPINK4	3	3
SPINK5	2	3
SPINK6	3	3
SPINK7	3	3
SPINK8	3	3
SPINK9	3	3
SPIRE1	2	3
SPIRE2	1	3
SPN	3	3
SPNS1	3	3
SPNS2	3	3
SPNS3	3	3
SPO11	3	3
SPOCD1	3	3
SPOCK1	2	3
SPOCK2	3	3
SPOCK3	3	3
SPON1	1	3
SPON2	2	3
SPOP	3	3
SPOPL	3	3
SPOUT1	2	3
SPP1	3	3
SPP2	3	3
SPPL2A	3	3
SPPL2B	3	3
SPPL2C	2	3
SPPL3	3	3
SPR	3	3
SPRED1	3	3
SPRED2	3	3
SPRED3	1	3
SPRN	3	3
SPRR1A	3	3
SPRR1B	3	3
SPRR2A	3	3
SPRR2B	2	3
SPRR2D	3	3
SPRR2E	3	3
SPRR2F	3	3
SPRR2G	3	3
SPRR3	3	3
SPRR4	3	3
SPRTN	3	3
SPRY1	3	3
SPRY2	3	3
SPRY3	3	3
SPRY4	3	3
SPRYD3	3	3
SPRYD4	2	3
SPRYD7	2	3
SPSB1	3	3
SPSB2	3	3
SPSB3	3	3
SPSB4	1	3
SPTA1	3	3
SPTAN1	3	3
SPTB	1	3
SPTBN1	3	3
SPTBN2	3	3
SPTBN4	3	3
SPTBN5	3	3
SPTLC1	3	3
SPTLC2	2	3
SPTLC3	2	3
SPTSSA	3	3
SPTSSB	3	3
SPTY2D1	2	3
SPX	2	3
SPZ1	3	3
SQLE	2	3
SQOR	3	3
SQSTM1	3	3
SRA1	3	3
SRBD1	3	3
SRC	1	3
SRCAP	3	3
SRCIN1	3	3
SRD5A1	3	3
SRD5A2	3	3
SRD5A3	3	3
SREBF1	2	3
SREBF2	3	3
SREK1	3	3
SREK1IP1	3	3
SRF	2	3
SRFBP1	3	3
SRGAP1	2	3
SRGAP2B	3	3
SRGAP2C	3	3
SRGAP3	3	3
SRGN	3	3
SRI	3	3
SRL	3	3
SRM	3	3
SRMS	2	3
SRP14	3	3
SRP19	2	3
SRP54	3	3
SRP68	2	3
SRP72	2	3
SRP9	3	3
SRPK1	3	3
SRPK2	2	3
SRPK3	2	3
SRPRB	3	3
SRPX	2	3
SRPX2	3	3
SRR	1	3
SRRD	3	3
SRRM1	3	3
SRRM2	3	3
SRRM3	3	3
SRRM4	3	3
SRRT	3	3
SRSF1	3	3
SRSF10	2	3
SRSF11	3	3
SRSF12	3	3
SRSF2	1	3
SRSF3	3	3
SRSF4	3	3
SRSF5	3	3
SRSF6	3	3
SRSF7	2	3
SRSF8	3	3
SRSF9	3	3
SRXN1	3	3
SRY	3	3
SS18	2	3
SS18L1	3	3
SS18L2	3	3
SSB	2	3
SSBP1	1	3
SSBP2	2	3
SSBP3	3	3
SSBP4	1	3
SSC4D	3	3
SSC5D	3	3
SSFA2	2	3
SSH1	2	3
SSH2	2	3
SSH3	2	3
SSMEM1	3	3
SSNA1	2	3
SSPN	3	3
SSPO	3	3
SSR1	3	3
SSR2	3	3
SSR3	3	3
SSR4	3	3
SSRP1	3	3
SSSCA1	3	3
SST	3	3
SSTR1	2	3
SSTR2	3	3
SSTR3	3	3
SSTR4	2	3
SSTR5	3	3
SSU72	3	3
SSUH2	2	3
SSX1	3	3
SSX2	3	3
SSX2IP	3	3
SSX3	3	3
SSX4	2	3
SSX4B	1	1
SSX5	3	3
SSX7	3	3
ST13	3	3
ST14	2	3
ST18	3	3
ST20	3	3
ST20-MTHFS	1	3
ST3GAL1	2	3
ST3GAL2	3	3
ST3GAL3	3	3
ST3GAL4	1	3
ST3GAL5	2	3
ST3GAL6	3	3
ST5	3	3
ST6GAL1	3	3
ST6GAL2	1	3
ST6GALNAC1	3	3
ST6GALNAC2	3	3
ST6GALNAC3	3	3
ST6GALNAC4	2	3
ST6GALNAC5	3	3
ST6GALNAC6	1	3
ST7	3	3
ST7L	2	3
ST8SIA1	3	3
ST8SIA2	3	3
ST8SIA3	3	3
ST8SIA4	1	3
ST8SIA5	2	3
ST8SIA6	2	3
STAB1	3	3
STAB2	3	3
STAC	2	3
STAC2	3	3
STAC3	3	3
STAG1	3	3
STAG2	3	3
STAG3	3	3
STAM	2	3
STAM2	2	3
STAMBP	3	3
STAMBPL1	3	3
STAP1	3	3
STAP2	3	3
STAR	3	3
STARD10	3	3
STARD13	3	3
STARD3	3	3
STARD3NL	3	3
STARD4	2	3
STARD5	2	3
STARD6	3	3
STARD7	2	3
STARD8	2	3
STARD9	3	3
STAT1	3	3
STAT2	3	3
STAT3	3	3
STAT4	3	3
STAT5A	1	3
STAT5B	2	3
STAT6	3	3
STATH	2	3
STAU1	2	3
STAU2	3	3
STBD1	2	3
STC1	3	3
STC2	2	3
STEAP1	3	3
STEAP1B	2	3
STEAP2	1	3
STEAP3	3	3
STEAP4	1	3
STH	3	3
STIL	3	3
STIM1	1	3
STIM2	3	3
STIP1	3	3
STK10	3	3
STK11	3	3
STK11IP	3	3
STK16	3	3
STK17A	3	3
STK17B	3	3
STK19	3	3
STK24	3	3
STK25	3	3
STK26	2	3
STK3	3	3
STK31	3	3
STK32A	2	3
STK32B	1	3
STK32C	3	3
STK33	3	3
STK35	2	3
STK36	1	3
STK38	3	3
STK38L	3	3
STK39	3	3
STK4	2	3
STK40	3	3
STKLD1	3	3
STMN1	3	3
STMN2	3	3
STMN3	3	3
STMN4	3	3
STMND1	3	3
STN1	3	3
STOM	3	3
STOML1	3	3
STOML2	3	3
STOML3	3	3
STON1	3	3
STON1-GTF2A1L	3	3
STON2	3	3
STOX1	1	3
STOX2	3	3
STPG1	3	3
STPG2	2	3
STPG3	3	3
STPG4	3	3
STRA6	3	3
STRA8	3	3
STRADA	3	3
STRADB	3	3
STRAP	3	3
STRBP	1	3
STRC	3	3
STRIP1	3	3
STRIP2	1	3
STRN	3	3
STRN3	3	3
STRN4	3	3
STS	2	3
STT3A	3	3
STT3B	3	3
STUB1	3	3
STUM	3	3
STX10	2	3
STX11	3	3
STX12	2	3
STX16	3	3
STX17	3	3
STX18	3	3
STX19	3	3
STX1A	3	3
STX1B	3	3
STX2	2	3
STX3	3	3
STX4	3	3
STX5	3	3
STX6	3	3
STX7	3	3
STX8	3	3
STXBP1	2	3
STXBP2	3	3
STXBP3	3	3
STXBP4	3	3
STXBP5	3	3
STXBP5L	2	3
STXBP6	3	3
STYK1	3	3
STYX	3	3
STYXL1	3	3
SUB1	3	3
SUCLA2	2	3
SUCLG1	3	3
SUCLG2	3	3
SUCNR1	3	3
SUCO	2	3
SUDS3	3	3
SUFU	2	3
SUGCT	2	3
SUGP1	3	3
SUGP2	3	3
SUGT1	2	3
SULF1	3	3
SULF2	1	3
SULT1A1	3	3
SULT1A2	3	3
SULT1A3	3	3
SULT1B1	3	3
SULT1C2	3	3
SULT1C3	2	3
SULT1C4	3	3
SULT1E1	3	3
SULT2A1	3	3
SULT2B1	3	3
SULT4A1	3	3
SULT6B1	3	3
SUMF1	2	3
SUMF2	3	3
SUMO1	3	3
SUMO2	3	3
SUMO3	3	3
SUMO4	3	3
SUN1	3	3
SUN2	2	3
SUN3	3	3
SUN5	2	3
SUOX	3	3
SUPT16H	3	3
SUPT20H	2	3
SUPT20HL1	0	1
SUPT20HL2	3	3
SUPT3H	3	3
SUPT4H1	3	3
SUPT5H	3	3
SUPT6H	1	3
SUPT7L	2	3
SUPV3L1	3	3
SURF1	3	3
SURF2	3	3
SURF4	3	3
SURF6	3	3
SUSD1	3	3
SUSD2	3	3
SUSD3	2	3
SUSD4	2	3
SUSD5	3	3
SUSD6	3	3
SUV39H1	3	3
SUV39H2	3	3
SUZ12	3	3
SV2A	3	3
SV2B	2	3
SV2C	3	3
SVEP1	3	3
SVIL	3	3
SVIP	2	3
SVOP	1	3
SVOPL	3	3
SWAP70	3	3
SWI5	3	3
SWSAP1	3	3
SWT1	2	3
SYAP1	2	3
SYBU	2	3
SYCE1	2	3
SYCE1L	3	3
SYCE2	2	3
SYCE3	2	3
SYCN	3	3
SYCP1	3	3
SYCP2	3	3
SYCP2L	3	3
SYCP3	2	3
SYDE1	3	3
SYDE2	3	3
SYF2	2	3
SYK	2	3
SYMPK	3	3
SYN1	2	3
SYN2	2	3
SYN3	2	3
SYNC	3	3
SYNCRIP	3	3
SYNDIG1	2	3
SYNDIG1L	2	3
SYNE1	2	3
SYNE2	3	3
SYNE3	3	3
SYNE4	3	3
SYNGAP1	2	3
SYNGR1	3	3
SYNGR2	2	3
SYNGR3	2	3
SYNGR4	3	3
SYNJ1	1	3
SYNJ2	2	3
SYNJ2BP	3	3
SYNM	3	3
SYNPO	3	3
SYNPO2	3	3
SYNPO2L	3	3
SYNPR	3	3
SYNRG	3	3
SYP	2	3
SYPL1	3	3
SYPL2	3	3
SYS1	3	3
SYT1	3	3
SYT10	1	3
SYT11	3	3
SYT12	2	3
SYT13	2	3
SYT14	3	3
SYT15	3	3
SYT16	3	3
SYT17	3	3
SYT2	3	3
SYT3	1	3
SYT4	3	3
SYT5	2	3
SYT6	3	3
SYT7	2	3
SYT8	3	3
SYT9	3	3
SYTL1	3	3
SYTL2	2	3
SYTL3	3	3
SYTL4	2	3
SYTL5	3	3
SYVN1	3	3
SZRD1	3	3
SZT2	3	3
T	2	3
TAAR1	3	3
TAAR2	3	3
TAAR5	2	3
TAAR6	3	3
TAAR8	3	3
TAAR9	3	3
TAB2	2	3
TAB3	1	3
TAC1	3	3
TAC3	3	3
TAC4	3	3
TACC1	2	3
TACC2	3	3
TACC3	3	3
TACO1	3	3
TACR1	1	3
TACR2	3	3
TACR3	3	3
TACSTD2	2	3
TADA1	3	3
TADA2A	3	3
TADA2B	2	3
TADA3	3	3
TAF1	3	3
TAF10	1	3
TAF11	2	3
TAF12	2	3
TAF13	3	3
TAF15	3	3
TAF1A	3	3
TAF1B	3	3
TAF1C	3	3
TAF1D	3	3
TAF1L	2	3
TAF2	2	3
TAF3	3	3
TAF4	0	3
TAF4B	3	3
TAF5	3	3
TAF5L	2	3
TAF6	3	3
TAF6L	3	3
TAF7	3	3
TAF7L	3	3
TAF8	3	3
TAF9	3	3
TAF9B	3	3
TAGAP	3	3
TAGLN	3	3
TAGLN2	2	3
TAGLN3	3	3
TAL2	3	3
TALDO1	3	3
TAMM41	2	3
TANC1	2	3
TANC2	3	3
TANGO2	2	3
TANGO6	2	3
TANK	2	3
TAOK1	3	3
TAOK2	3	3
TAOK3	3	3
TAP1	3	3
TAP2	3	3
TAPBP	3	3
TAPBPL	3	3
TAPT1	3	3
